car_id,manufacturer,model,description,transmission,transmission_type,engine_size_cm3,fuel,powertrain,power_ps,co2_emissions_gPERkm
960.0,FIAT,500X,Cross Plus FireFly Turbo 1.3 150hp DCT,SAT5,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),150.0,156.0
961.0,FIAT,500X,Cross Plus FireFly Turbo 1.3 150hp DCT,SAT5,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),150.0,146.0
962.0,FIAT,500X,Hey Google FireFly Turbo 1.0 120hp,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),120.0,141.0
963.0,FIAT,500X,Hey Google FireFly Turbo 1.0 120hp,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),120.0,156.0
964.0,FIAT,500X,Hey Google FireFly Turbo 1.3 150hp DCT,SAT5,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),150.0,156.0
965.0,FIAT,500X,Hey Google FireFly Turbo 1.3 150hp DCT,SAT5,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),150.0,145.0
966.0,FIAT,500X,Lounge FireFly Turbo 1.0 120hp,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),120.0,162.0
967.0,FIAT,500X,Lounge FireFly Turbo 1.0 120hp,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),120.0,149.0
968.0,FIAT,500X,Lounge FireFly Turbo 1.3 150hp DCT Automatic,SAT5,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),150.0,165.0
969.0,FIAT,500X,Lounge FireFly Turbo 1.3 150hp DCT Automatic,SAT5,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),150.0,152.0
970.0,FIAT,500X,Pop FireFly 1.0 120hp,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),120.0,156.0
971.0,FIAT,500X,Pop FireFly 1.0 120hp,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),120.0,141.0
972.0,FIAT,500X,Sport FireFly Turbo 1.0 120hp,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),120.0,149.0
973.0,FIAT,500X,Sport FireFly Turbo 1.0 120hp,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),120.0,162.0
974.0,FIAT,500X,Sport FireFly Turbo 1.0 120hp,M6,Manual,1332.0,Petrol,Internal Combustion Engine (ICE),120.0,156.0
975.0,FIAT,500X,Sport FireFly Turbo 1.0 120hp,M6,Manual,1332.0,Petrol,Internal Combustion Engine (ICE),120.0,141.0
976.0,FIAT,500X,Sport FireFly Turbo 1.3 150hp DCT Automatic,SAT5,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),150.0,152.0
977.0,FIAT,500X,Sport FireFly Turbo 1.3 150hp DCT Automatic,SAT5,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),150.0,165.0
978.0,FIAT,500X,Sport FireFly Turbo 1.3 150hp DCT,SAT5,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),150.0,146.0
979.0,FIAT,500X,Sport FireFly Turbo 1.3 150hp DCT,SAT5,Automatic,1332.0,Petrol,Internal Combustion Engine (ICE),150.0,156.0
980.0,FIAT,500X,Urban FireFly Turbo 1.0 120hp,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),120.0,149.0
981.0,FIAT,500X,Urban FireFly Turbo 1.0 120hp,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),120.0,162.0
982.0,FIAT,Panda,Cross 4x4 0.9 TwinAir 85hp,M6,Manual,875.0,Petrol,Internal Combustion Engine (ICE),85.0,156.0
983.0,FIAT,Panda,City Cross 0.9 TwinAir 85hp,M5,Manual,875.0,Petrol,Internal Combustion Engine (ICE),86.0,122.0
984.0,FIAT,Panda,City Cross 0.9 TwinAir 85hp,M5,Manual,875.0,Petrol,Internal Combustion Engine (ICE),86.0,133.0
985.0,FIAT,Panda,CITY CROSS 1.0 Mild Hybrid 70hp 52KW,M6,Manual,999.0,Petrol Electric,Hybrid Electric Vehicle (HEV),71.0,120.0
986.0,FIAT,Panda,CITY CROSS 1.0 Mild Hybrid 70hp 52KW,M6,Manual,999.0,Petrol Electric,Hybrid Electric Vehicle (HEV),71.0,134.0
987.0,FIAT,Panda,City Cross Mild Hybrid 1.0 70hp,M6,Manual,999.0,Petrol Electric,Hybrid Electric Vehicle (HEV),71.0,134.0
988.0,FIAT,Panda,City Cross Mild Hybrid 1.0 70hp,M6,Manual,999.0,Petrol Electric,Hybrid Electric Vehicle (HEV),71.0,120.0
989.0,FIAT,Panda,CITY LIFE 1.0 Mild Hybrid 70hp 52kw,M6,Manual,999.0,Petrol Electric,Hybrid Electric Vehicle (HEV),71.0,134.0
990.0,FIAT,Panda,CITY LIFE 1.0 Mild Hybrid 70hp 52kw,M6,Manual,999.0,Petrol Electric,Hybrid Electric Vehicle (HEV),71.0,120.0
991.0,FIAT,Panda,Launch Edition Mild Hybrid 1.0 70hp,M6,Manual,999.0,Petrol Electric,Hybrid Electric Vehicle (HEV),71.0,120.0
992.0,FIAT,Panda,Launch Edition Mild Hybrid 1.0 70hp,M6,Manual,999.0,Petrol Electric,Hybrid Electric Vehicle (HEV),71.0,134.0
993.0,FIAT,Panda,Lounge 0.9 85hp,M5,Manual,875.0,Petrol,Internal Combustion Engine (ICE),86.0,122.0
994.0,FIAT,Panda,Lounge 0.9 85hp,M5,Manual,875.0,Petrol,Internal Combustion Engine (ICE),86.0,133.0
995.0,FIAT,Panda,Panda 1.0 Mild Hybrid 70hp,M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),70.0,134.0
996.0,FIAT,Panda,Panda 1.0 Mild Hybrid 70hp,M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),70.0,120.0
997.0,FIAT,Panda,SPORT 1.0 Mild Hybrid 70hp 52kw,M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),71.0,134.0
998.0,FIAT,Panda,SPORT 1.0 Mild Hybrid 70hp 52kw,M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),71.0,120.0
999.0,FIAT,Panda,Trussardi Mild Hybrid 1.0 70hp,M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),71.0,134.0
1000.0,FIAT,Panda,Trussardi Mild Hybrid 1.0 70hp,M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),71.0,120.0
1001.0,FIAT,Panda,Trussardi 1.2 69hp,M5,Manual,1242.0,Petrol,Internal Combustion Engine (ICE),69.0,156.0
1002.0,FIAT,Panda,Trussardi 1.2 69hp,M5,Manual,1242.0,Petrol,Internal Combustion Engine (ICE),69.0,149.0
1003.0,FIAT,Panda,Waze 0.9 TwinAir 85hp,M5,Manual,875.0,Petrol,Internal Combustion Engine (ICE),86.0,133.0
1004.0,FIAT,Panda,Waze 0.9 TwinAir 85hp,M5,Manual,875.0,Petrol,Internal Combustion Engine (ICE),86.0,122.0
1005.0,FIAT,Panda,Waze 4x4 0.9 TwinAir 85hp,M5,Manual,875.0,Petrol,Internal Combustion Engine (ICE),71.0,170.0
1006.0,FIAT,Panda,Waze 4x4 0.9 TwinAir 85hp,M5,Manual,875.0,Petrol,Internal Combustion Engine (ICE),71.0,164.0
1007.0,FIAT,Panda,Waze 1.2 69hp,M5,Manual,1242.0,Petrol,Internal Combustion Engine (ICE),69.0,149.0
1008.0,FIAT,Panda,Waze 1.2 69hp,M5,Manual,1242.0,Petrol,Internal Combustion Engine (ICE),69.0,156.0
1009.0,FIAT,Panda,Wild 4x4 0.9 TwinAir 85hp,M6,Manual,875.0,Petrol,Internal Combustion Engine (ICE),85.0,156.0
1010.0,FIAT,Tipo,Easy 1.4 95hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),95.0,154.0
1011.0,FIAT,Tipo,Easy 1.4 95hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),95.0,185.0
1012.0,FIAT,Tipo,Lounge 1.4 95hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),95.0,185.0
1013.0,FIAT,Tipo,Lounge 1.4 95hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),95.0,154.0
1014.0,FIAT,Tipo,Lounge More 1.4 95hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),95.0,185.0
1015.0,FIAT,Tipo,Lounge More 1.4 95hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),95.0,155.0
1016.0,FIAT,Tipo,Lounge 1.6 MultiJet 120hp,M6,Manual,1598.0,Diesel,Internal Combustion Engine (ICE),120.0,129.0
1017.0,FIAT,Tipo,Lounge 1.6 MultiJet 120hp,M6,Manual,1598.0,Diesel,Internal Combustion Engine (ICE),120.0,146.0
1018.0,FIAT,Tipo,Mirror 1.4 T-Jet 120hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),120.0,172.0
1019.0,FIAT,Tipo,Mirror 1.4 T-Jet 120hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),120.0,160.0
1020.0,FIAT,Tipo,Mirror More 1.4 95hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),95.0,155.0
1021.0,FIAT,Tipo,MIRROR MORE 1.4 95hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),95.0,185.0
1022.0,FIAT,Tipo,Mirror 1.6 MultiJet 120hp,M6,Manual,1598.0,Diesel,Internal Combustion Engine (ICE),120.0,146.0
1023.0,FIAT,Tipo,Mirror 1.6 MultiJet 120hp,M6,Manual,1598.0,Diesel,Internal Combustion Engine (ICE),120.0,129.0
1024.0,FIAT,Tipo,S-Design More 1.4 95hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),95.0,185.0
1025.0,FIAT,Tipo,S-Design More 1.4 95hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),95.0,155.0
1026.0,FIAT,Tipo,Street 1.4 95hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),95.0,154.0
1027.0,FIAT,Tipo,Street 1.4 95hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),95.0,185.0
1028.0,FIAT,Tipo Hatchback,City Sport 1.0 100hp,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,123.0
1029.0,FIAT,Tipo Hatchback,City Sport 1.0 100hp,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,137.0
1030.0,FIAT,Tipo Hatchback,Cross 1.0 100hp,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,137.0
1031.0,FIAT,Tipo Hatchback,Cross 1.0 100hp,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,123.0
1032.0,FIAT,Tipo Hatchback,Life 1.0 100hp,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,123.0
1033.0,FIAT,Tipo Hatchback,Life 1.0 100hp,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,137.0
1034.0,FIAT,Tipo Hatchback,Tipo 1.0 100hp,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,137.0
1035.0,FIAT,Tipo Hatchback,Tipo 1.0 100hp,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,123.0
1036.0,FIAT,Tipo Saloon,Easy 1.4 95hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),95.0,155.0
1037.0,FIAT,Tipo Saloon,Easy 1.4 95hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),95.0,185.0
1038.0,FIAT,Tipo Saloon,Street 1.4 95hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),95.0,185.0
1039.0,FIAT,Tipo Saloon,Street 1.4 95hp,M6,Manual,1368.0,Petrol,Internal Combustion Engine (ICE),95.0,155.0
1040.0,FIAT,Tipo Station Wagon,Life 1.0 100hp,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,137.0
1041.0,FIAT,Tipo Station Wagon,Life 1.0 100hp,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,123.0
1042.0,FIAT,Tipo Station Wagon,Tipo 1.0 100hp,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,123.0
1043.0,FIAT,Tipo Station Wagon,Tipo 1.0 100hp,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,137.0
1044.0,FORD,EcoSport Model Year Pre 2021.25,1.0 EcoBoost,M6,Manual,998.0,Petrol,Internal Combustion Engine (ICE),100.0,134.0
1045.0,FORD,EcoSport Model Year Pre 2021.25,1.0 EcoBoost,M6,Manual,998.0,Petrol,Internal Combustion Engine (ICE),100.0,151.0
1046.0,FORD,EcoSport Model Year Pre 2021.25,1.0 EcoBoost,M6,Manual,998.0,Petrol,Internal Combustion Engine (ICE),125.0,134.0
1047.0,FORD,EcoSport Model Year Pre 2021.25,1.0 EcoBoost,M6,Manual,998.0,Petrol,Internal Combustion Engine (ICE),125.0,151.0
1048.0,FORD,EcoSport Model Year Pre 2021.25,1.0 EcoBoost,M6,Manual,998.0,Petrol,Internal Combustion Engine (ICE),140.0,134.0
1049.0,FORD,EcoSport Model Year Pre 2021.25,1.0 EcoBoost,M6,Manual,998.0,Petrol,Internal Combustion Engine (ICE),140.0,151.0
1050.0,FORD,EcoSport Model Year Pre 2021.25,1.5 EcoBlue,M6,Manual,1499.0,Diesel,Internal Combustion Engine (ICE),100.0,133.0
1051.0,FORD,EcoSport Model Year Pre 2021.25,1.5 EcoBlue,M6,Manual,1499.0,Diesel,Internal Combustion Engine (ICE),100.0,152.0
1052.0,FORD,EcoSport Model Year Pre 2021.25,1.5 EcoBlue,M6,Manual,1499.0,Diesel,Internal Combustion Engine (ICE),125.0,129.0
1053.0,FORD,EcoSport Model Year Pre 2021.25,1.5 EcoBlue,M6,Manual,1499.0,Diesel,Internal Combustion Engine (ICE),125.0,143.0
1054.0,FORD,EcoSport Model Year Post 2021.25,1.0 EcoBoost,M6,Manual,998.0,Petrol,Internal Combustion Engine (ICE),125.0,134.0
1055.0,FORD,EcoSport Model Year Post 2021.25,1.0 EcoBoost,M6,Manual,998.0,Petrol,Internal Combustion Engine (ICE),125.0,151.0
1056.0,FORD,EcoSport Model Year Post 2021.25,1.0 EcoBoost,M6,Manual,998.0,Petrol,Internal Combustion Engine (ICE),140.0,134.0
1057.0,FORD,EcoSport Model Year Post 2021.25,1.0 EcoBoost,M6,Manual,998.0,Petrol,Internal Combustion Engine (ICE),140.0,151.0
1058.0,FORD,Edge Model Year Pre 2019¾,2.0 EcoBlue,A8,Automatic,1995.0,Diesel,Internal Combustion Engine (ICE),150.0,176.0
1059.0,FORD,Edge Model Year Pre 2019¾,2.0 EcoBlue,A8,Automatic,1995.0,Diesel,Internal Combustion Engine (ICE),150.0,194.0
1060.0,FORD,Edge Model Year Pre 2019¾,2.0 EcoBlue,A8-AWD,Automatic,1995.0,Diesel,Internal Combustion Engine (ICE),238.0,177.0
1061.0,FORD,Edge Model Year Pre 2019¾,2.0 EcoBlue,A8-AWD,Automatic,1995.0,Diesel,Internal Combustion Engine (ICE),238.0,214.0
1062.0,FORD,Edge Model Year Post 2019¾,2.0 EcoBlue,A8-AWD,Automatic,1995.0,Diesel,Internal Combustion Engine (ICE),238.0,190.0
1063.0,FORD,Edge Model Year Post 2019¾,2.0 EcoBlue,A8-AWD,Automatic,1995.0,Diesel,Internal Combustion Engine (ICE),238.0,207.0
1064.0,FORD,Edge Model Year Post 2019¾,2.0 EcoBlue,A8,Automatic,1995.0,Diesel,Internal Combustion Engine (ICE),150.0,176.0
1065.0,FORD,Edge Model Year Post 2019¾,2.0 EcoBlue,A8,Automatic,1995.0,Diesel,Internal Combustion Engine (ICE),150.0,194.0
1066.0,FORD,Fiesta Model Year Pre 2022.25,1.0 EcoBoost (Stop-Start),M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,118.0
1067.0,FORD,Fiesta Model Year Pre 2022.25,1.0 EcoBoost (Stop-Start),M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,144.0
1068.0,FORD,Fiesta Model Year Pre 2022.25,1.0 EcoBoost (Stop-Start) mHEV,DCT7,Automatic,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),125.0,116.0
1069.0,FORD,Fiesta Model Year Pre 2022.25,1.0 EcoBoost (Stop-Start) mHEV,DCT7,Automatic,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),125.0,139.0
1070.0,FORD,Fiesta Model Year Pre 2022.25,1.0 EcoBoost (Stop-Start) mHEV,M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),125.0,110.0
1071.0,FORD,Fiesta Model Year Pre 2022.25,1.0 EcoBoost (Stop-Start) mHEV,M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),125.0,134.0
1072.0,FORD,Fiesta Model Year Pre 2022.25,1.0 EcoBoost (Stop-Start) mHEV,M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),155.0,111.0
1073.0,FORD,Fiesta Model Year Pre 2022.25,1.0 EcoBoost (Stop-Start) mHEV,M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),155.0,133.0
1074.0,FORD,Fiesta Model Year Pre 2022.25,1.1 Ti-VCT (Stop-Start),M5,Manual,1084.0,Petrol,Internal Combustion Engine (ICE),75.0,120.0
1075.0,FORD,Fiesta Model Year Pre 2022.25,1.1 Ti-VCT (Stop-Start),M5,Manual,1084.0,Petrol,Internal Combustion Engine (ICE),75.0,129.0
1076.0,FORD,Fiesta Model Year Pre 2022.25,1.5 EcoBoost (Stop-Start),M6,Manual,1496.0,Petrol,Internal Combustion Engine (ICE),200.0,138.0
1077.0,FORD,Fiesta Model Year Pre 2022.25,1.5 EcoBoost (Stop-Start),M6,Manual,1496.0,Petrol,Internal Combustion Engine (ICE),200.0,153.0
1078.0,FORD,Fiesta Model Year Post 2022.25,1.0 EcoBoost (Stop-Start),M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,118.0
1079.0,FORD,Fiesta Model Year Post 2022.25,1.0 EcoBoost (Stop-Start),M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,144.0
1080.0,FORD,Fiesta Model Year Post 2022.25,1.0 EcoBoost (Stop-Start) mHEV,DCT7,Automatic,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),125.0,117.0
1081.0,FORD,Fiesta Model Year Post 2022.25,1.0 EcoBoost (Stop-Start) mHEV,DCT7,Automatic,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),125.0,138.0
1082.0,FORD,Fiesta Model Year Post 2022.25,1.0 EcoBoost (Stop-Start) mHEV,M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),125.0,111.0
1083.0,FORD,Fiesta Model Year Post 2022.25,1.0 EcoBoost (Stop-Start) mHEV,M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),125.0,136.0
1084.0,FORD,Fiesta Model Year Post 2022.25,1.0 EcoBoost (Stop-Start) mHEV,M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),155.0,111.0
1085.0,FORD,Fiesta Model Year Post 2022.25,1.0 EcoBoost (Stop-Start) mHEV,M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),155.0,133.0
1086.0,FORD,Fiesta Model Year Post 2022.25,1.1 Ti-VCT (Stop-Start),M5,Manual,1084.0,Petrol,Internal Combustion Engine (ICE),75.0,120.0
1087.0,FORD,Fiesta Model Year Post 2022.25,1.1 Ti-VCT (Stop-Start),M5,Manual,1084.0,Petrol,Internal Combustion Engine (ICE),75.0,129.0
1088.0,FORD,Fiesta Model Year Post 2022.25,1.5 EcoBoost (Stop-Start),M6,Manual,1496.0,Petrol,Internal Combustion Engine (ICE),200.0,138.0
1089.0,FORD,Fiesta Model Year Post 2022.25,1.5 EcoBoost (Stop-Start),M6,Manual,1496.0,Petrol,Internal Combustion Engine (ICE),200.0,153.0
1090.0,FORD,Focus Model Year Pre 2021.75,1.0 EcoBoost,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),125.0,119.0
1091.0,FORD,Focus Model Year Pre 2021.75,1.0 EcoBoost,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),125.0,143.0
1092.0,FORD,Focus Model Year Pre 2021.75,1.0 EcoBoost,A8,Automatic,998.0,Petrol,Internal Combustion Engine (ICE),125.0,128.0
1093.0,FORD,Focus Model Year Pre 2021.75,1.0 EcoBoost,A8,Automatic,998.0,Petrol,Internal Combustion Engine (ICE),125.0,154.0
1094.0,FORD,Focus Model Year Pre 2021.75,1.5 EcoBoost,M6,Manual,1496.0,Petrol,Internal Combustion Engine (ICE),150.0,126.0
1095.0,FORD,Focus Model Year Pre 2021.75,1.5 EcoBoost,M6,Manual,1496.0,Petrol,Internal Combustion Engine (ICE),150.0,146.0
1096.0,FORD,Focus Model Year Pre 2021.75,1.5 EcoBoost,A8,Automatic,1496.0,Petrol,Internal Combustion Engine (ICE),150.0,136.0
1097.0,FORD,Focus Model Year Pre 2021.75,1.5 EcoBoost,A8,Automatic,1496.0,Petrol,Internal Combustion Engine (ICE),150.0,158.0
1098.0,FORD,Focus Model Year Pre 2021.75,2.3 EcoBoost,M6,Manual,2261.0,Petrol,Internal Combustion Engine (ICE),280.0,174.0
1099.0,FORD,Focus Model Year Pre 2021.75,2.3 EcoBoost,M6,Manual,2261.0,Petrol,Internal Combustion Engine (ICE),280.0,188.0
1100.0,FORD,Focus Model Year Pre 2021.75,2.3 EcoBoost,A7,Automatic,2261.0,Petrol,Internal Combustion Engine (ICE),280.0,179.0
1101.0,FORD,Focus Model Year Pre 2021.75,2.3 EcoBoost,A7,Automatic,2261.0,Petrol,Internal Combustion Engine (ICE),280.0,190.0
1102.0,FORD,Focus Model Year Pre 2021.75,1.0 EcoBoost (mHEV),M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),125.0,112.0
1103.0,FORD,Focus Model Year Pre 2021.75,1.0 EcoBoost (mHEV),M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),125.0,134.0
1104.0,FORD,Focus Model Year Pre 2021.75,1.0 EcoBoost (mHEV),M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),155.0,113.0
1105.0,FORD,Focus Model Year Pre 2021.75,1.0 EcoBoost (mHEV),M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),155.0,136.0
1106.0,FORD,Focus Model Year Pre 2021.75,1.5 EcoBlue,M6,Manual,1499.0,Diesel,Internal Combustion Engine (ICE),95.0,106.0
1107.0,FORD,Focus Model Year Pre 2021.75,1.5 EcoBlue,M6,Manual,1499.0,Diesel,Internal Combustion Engine (ICE),95.0,126.0
1108.0,FORD,Focus Model Year Pre 2021.75,1.5 EcoBlue,M6,Manual,1499.0,Diesel,Internal Combustion Engine (ICE),120.0,106.0
1109.0,FORD,Focus Model Year Pre 2021.75,1.5 EcoBlue,M6,Manual,1499.0,Diesel,Internal Combustion Engine (ICE),120.0,126.0
1110.0,FORD,Focus Model Year Pre 2021.75,1.5 EcoBlue,A8,Automatic,1499.0,Diesel,Internal Combustion Engine (ICE),120.0,115.0
1111.0,FORD,Focus Model Year Pre 2021.75,1.5 EcoBlue,A8,Automatic,1499.0,Diesel,Internal Combustion Engine (ICE),120.0,139.0
1112.0,FORD,Focus Model Year Pre 2021.75,2.0 EcoBlue,M6,Manual,1995.0,Diesel,Internal Combustion Engine (ICE),150.0,119.0
1113.0,FORD,Focus Model Year Pre 2021.75,2.0 EcoBlue,M6,Manual,1995.0,Diesel,Internal Combustion Engine (ICE),150.0,137.0
1114.0,FORD,Focus Model Year Pre 2021.75,2.0 EcoBlue,A8,Automatic,1995.0,Diesel,Internal Combustion Engine (ICE),150.0,124.0
1115.0,FORD,Focus Model Year Pre 2021.75,2.0 EcoBlue,A8,Automatic,1995.0,Diesel,Internal Combustion Engine (ICE),150.0,142.0
1116.0,FORD,Focus Model Year Pre 2021.75,2.0 EcoBlue,M6,Manual,1995.0,Diesel,Internal Combustion Engine (ICE),190.0,136.0
1117.0,FORD,Focus Model Year Pre 2021.75,2.0 EcoBlue,M6,Manual,1995.0,Diesel,Internal Combustion Engine (ICE),190.0,142.0
1118.0,FORD,Focus Model Year Post 2021.75,1.0 EcoBoost,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),125.0,119.0
1119.0,FORD,Focus Model Year Post 2021.75,1.0 EcoBoost,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),125.0,143.0
1120.0,FORD,Focus Model Year Post 2021.75,1.0 EcoBoost,A8,Automatic,998.0,Petrol,Internal Combustion Engine (ICE),125.0,131.0
1121.0,FORD,Focus Model Year Post 2021.75,1.0 EcoBoost,A8,Automatic,998.0,Petrol,Internal Combustion Engine (ICE),125.0,157.0
1122.0,FORD,Focus Model Year Post 2021.75,2.3 EcoBoost,M6,Manual,2261.0,Petrol,Internal Combustion Engine (ICE),280.0,180.0
1123.0,FORD,Focus Model Year Post 2021.75,2.3 EcoBoost,M6,Manual,2261.0,Petrol,Internal Combustion Engine (ICE),280.0,189.0
1124.0,FORD,Focus Model Year Post 2021.75,2.3 EcoBoost,A7,Automatic,2261.0,Petrol,Internal Combustion Engine (ICE),280.0,180.0
1125.0,FORD,Focus Model Year Post 2021.75,2.3 EcoBoost,A7,Automatic,2261.0,Petrol,Internal Combustion Engine (ICE),280.0,187.0
1126.0,FORD,Focus Model Year Post 2021.75,1.0 EcoBoost (mHEV),M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),125.0,114.0
1127.0,FORD,Focus Model Year Post 2021.75,1.0 EcoBoost (mHEV),M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),125.0,136.0
1128.0,FORD,Focus Model Year Post 2021.75,1.0 EcoBoost (mHEV),M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),155.0,116.0
1129.0,FORD,Focus Model Year Post 2021.75,1.0 EcoBoost (mHEV),M6,Manual,999.0,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),155.0,138.0
1130.0,FORD,Focus Model Year Post 2021.75,1.5 EcoBlue,M6,Manual,1499.0,Diesel,Internal Combustion Engine (ICE),120.0,106.0
1131.0,FORD,Focus Model Year Post 2021.75,1.5 EcoBlue,M6,Manual,1499.0,Diesel,Internal Combustion Engine (ICE),120.0,126.0
1132.0,FORD,Focus Model Year Post 2021.75,1.5 EcoBlue,A8,Automatic,1499.0,Diesel,Internal Combustion Engine (ICE),120.0,115.0
1133.0,FORD,Focus Model Year Post 2021.75,1.5 EcoBlue,A8,Automatic,1499.0,Diesel,Internal Combustion Engine (ICE),120.0,139.0
1134.0,FORD,Focus Model Year Post 2021.75,2.0 EcoBlue,M6,Manual,1995.0,Diesel,Internal Combustion Engine (ICE),150.0,119.0
1135.0,FORD,Focus Model Year Post 2021.75,2.0 EcoBlue,M6,Manual,1995.0,Diesel,Internal Combustion Engine (ICE),150.0,137.0
1136.0,FORD,Focus Model Year Post 2021.75,2.0 EcoBlue,A8,Automatic,1995.0,Diesel,Internal Combustion Engine (ICE),150.0,124.0
1137.0,FORD,Focus Model Year Post 2021.75,2.0 EcoBlue,A8,Automatic,1995.0,Diesel,Internal Combustion Engine (ICE),150.0,142.0
